TicketKey,TicketID,DateKey,AgentKey,ClientKey,ChannelKey,CreatedDateTime,ResolvedDateTime,ResolutionHours,IsResolved,SLA_Met,CSAT_Score
3119,TCK-13119,20250605,10,1,2,2025-06-05 20:52:43,2025-06-07 02:41:55,29.82,1,0,
3120,TCK-13120,20250331,24,3,2,2025-03-31 04:20:14,2025-03-31 18:52:02,14.53,1,0,5
3121,TCK-13121,20250913,6,2,3,2025-09-13 23:56:22,,,0,0,3
3122,TCK-13122,20251114,45,4,3,2025-11-14 19:16:59,2025-11-16 07:01:23,35.74,1,1,5
3123,TCK-13123,20251118,32,6,3,2025-11-18 11:31:07,,,0,0,4
3124,TCK-13124,20250909,27,3,2,2025-09-09 00:53:50,2025-09-09 12:19:02,11.42,1,1,5
3125,TCK-13125,20250901,28,6,3,2025-09-01 10:08:00,,,0,0,
3126,TCK-13126,20250212,21,7,1,2025-02-12 09:09:03,2025-02-13 21:09:39,36.01,1,0,3
3127,TCK-13127,20260417,29,7,3,2026-04-17 02:19:12,2026-04-18 11:12:36,32.89,1,0,2
3128,TCK-13128,20250208,49,1,3,2025-02-08 03:02:05,,,0,0,5
3129,TCK-13129,20250221,7,7,3,2025-02-21 23:13:38,2025-02-23 00:51:26,25.63,1,0,3
3130,TCK-13130,20260205,18,4,1,2026-02-05 21:07:24,,,0,0,5
3131,TCK-13131,20251227,35,8,3,2025-12-27 02:33:52,2025-12-28 17:36:52,39.05,1,1,4
3132,TCK-13132,20260126,3,6,3,2026-01-26 10:25:48,2026-01-27 03:23:24,16.96,1,1,4
3133,TCK-13133,20250609,31,1,1,2025-06-09 22:31:10,,,0,0,4
3134,TCK-13134,20251025,43,2,3,2025-10-25 14:09:40,2025-10-26 11:43:16,21.56,1,1,
3135,TCK-13135,20250130,47,4,3,2025-01-30 17:14:03,2025-01-31 23:53:03,30.65,1,1,5
3136,TCK-13136,20250919,42,6,1,2025-09-19 11:18:38,2025-09-20 01:30:38,14.2,1,1,5
3137,TCK-13137,20250206,37,8,2,2025-02-06 13:24:33,2025-02-07 02:02:57,12.64,1,1,3
3138,TCK-13138,20250328,7,6,2,2025-03-28 13:19:22,2025-03-30 01:10:22,35.85,1,1,3
3139,TCK-13139,20250912,20,7,1,2025-09-12 02:32:03,,,0,0,3
3140,TCK-13140,20250117,10,4,3,2025-01-17 23:02:08,2025-01-18 23:09:20,24.12,1,1,3
3141,TCK-13141,20260426,50,4,1,2026-04-26 22:30:30,2026-04-28 00:58:06,26.46,1,1,4
3142,TCK-13142,20250614,38,8,1,2025-06-14 13:06:23,2025-06-15 00:43:35,11.62,1,1,4
3143,TCK-13143,20250228,43,3,2,2025-02-28 04:23:52,2025-02-28 15:17:16,10.89,1,1,5
3144,TCK-13144,20260604,3,5,3,2026-06-04 23:46:02,2026-06-05 05:15:26,5.49,1,1,3
3145,TCK-13145,20260415,41,8,2,2026-04-15 07:33:32,2026-04-16 00:03:32,16.5,1,1,4
3146,TCK-13146,20260623,16,4,2,2026-06-23 07:49:42,2026-06-24 07:07:42,23.3,1,1,4
3147,TCK-13147,20250820,20,3,3,2025-08-20 00:31:44,,,0,0,3
3148,TCK-13148,20260228,18,7,2,2026-02-28 12:09:32,2026-03-01 12:35:20,24.43,1,0,3
3149,TCK-13149,20251211,10,7,1,2025-12-11 04:28:49,2025-12-12 10:15:37,29.78,1,0,4
3150,TCK-13150,20251021,15,1,1,2025-10-21 01:23:24,2025-10-21 20:03:00,18.66,1,1,5
3151,TCK-13151,20260113,6,3,2,2026-01-13 16:36:47,2026-01-13 23:22:23,6.76,1,1,5
3152,TCK-13152,20251211,1,3,3,2025-12-11 02:26:25,2025-12-11 10:03:01,7.61,1,1,5
3153,TCK-13153,20260515,9,4,3,2026-05-15 16:35:18,2026-05-15 21:16:06,4.68,1,1,3
3154,TCK-13154,20250326,27,7,1,2025-03-26 10:08:30,2025-03-26 18:11:30,8.05,1,0,2
3155,TCK-13155,20250609,20,5,2,2025-06-09 00:09:10,2025-06-09 11:39:10,11.5,1,1,3
3156,TCK-13156,20250314,47,7,1,2025-03-14 07:55:29,2025-03-14 23:18:53,15.39,1,0,
3157,TCK-13157,20250317,15,6,1,2025-03-17 03:58:34,2025-03-18 08:52:34,28.9,1,1,5
3158,TCK-13158,20250912,8,2,2,2025-09-12 21:36:26,2025-09-14 00:10:38,26.57,1,1,4
3159,TCK-13159,20250508,37,2,3,2025-05-08 03:52:37,2025-05-08 07:47:13,3.91,1,1,3
3160,TCK-13160,20250527,44,7,3,2025-05-27 09:46:31,2025-05-27 11:57:19,2.18,1,1,3
3161,TCK-13161,20250322,17,1,1,2025-03-22 08:05:12,2025-03-22 20:47:48,12.71,1,1,4
3162,TCK-13162,20251217,1,2,2,2025-12-17 02:44:45,2025-12-17 18:53:09,16.14,1,1,4
3163,TCK-13163,20260407,20,1,2,2026-04-07 01:32:23,2026-04-07 11:23:59,9.86,1,1,
3164,TCK-13164,20251031,7,7,2,2025-10-31 21:52:32,2025-11-01 12:08:44,14.27,1,0,4
3165,TCK-13165,20251119,18,6,2,2025-11-19 15:08:48,2025-11-20 10:25:00,19.27,1,1,5
3166,TCK-13166,20251002,47,1,2,2025-10-02 00:14:13,,,0,0,4
3167,TCK-13167,20260622,40,5,2,2026-06-22 14:00:38,,,0,0,5
3168,TCK-13168,20260219,12,5,1,2026-02-19 09:04:00,,,0,0,
3169,TCK-13169,20260407,49,3,2,2026-04-07 11:14:04,2026-04-08 11:06:16,23.87,1,0,3
3170,TCK-13170,20250207,6,7,1,2025-02-07 02:01:34,2025-02-08 18:52:34,40.85,1,0,4
3171,TCK-13171,20260210,15,3,2,2026-02-10 01:24:59,2026-02-11 16:09:59,38.75,1,0,
3172,TCK-13172,20260214,34,8,2,2026-02-14 14:38:19,,,0,0,3
3173,TCK-13173,20260614,17,5,3,2026-06-14 02:29:00,,,0,0,3
3174,TCK-13174,20260412,4,2,1,2026-04-12 14:00:48,2026-04-13 02:22:24,12.36,1,1,4
3175,TCK-13175,20251114,37,8,2,2025-11-14 19:12:51,2025-11-15 17:00:15,21.79,1,1,4
3176,TCK-13176,20250420,29,2,1,2025-04-20 18:45:48,2025-04-21 16:21:48,21.6,1,1,4
3177,TCK-13177,20251021,18,3,1,2025-10-21 09:05:51,2025-10-22 10:56:15,25.84,1,0,3
3178,TCK-13178,20260616,43,4,1,2026-06-16 09:42:36,2026-06-18 07:26:24,45.73,1,0,4
3179,TCK-13179,20250422,37,3,1,2025-04-22 15:49:43,2025-04-23 12:26:55,20.62,1,0,5
3180,TCK-13180,20250704,20,1,1,2025-07-04 12:40:25,,,0,0,4
3181,TCK-13181,20250830,30,8,3,2025-08-30 03:29:13,,,0,0,4
3182,TCK-13182,20251007,10,7,3,2025-10-07 16:31:45,2025-10-08 18:10:45,25.65,1,0,4
3183,TCK-13183,20251204,25,6,3,2025-12-04 21:15:53,2025-12-06 03:27:53,30.2,1,1,3
3184,TCK-13184,20250925,6,8,3,2025-09-25 22:05:59,,,0,0,4
3185,TCK-13185,20260327,25,8,3,2026-03-27 01:27:00,2026-03-28 01:50:24,24.39,1,1,5
3186,TCK-13186,20250509,39,6,2,2025-05-09 03:56:45,2025-05-10 12:55:33,32.98,1,1,
3187,TCK-13187,20260725,45,1,2,2026-07-25 19:12:59,,,0,0,3
3188,TCK-13188,20251031,7,8,1,2025-10-31 21:40:41,2025-11-01 23:43:41,26.05,1,1,4
3189,TCK-13189,20250516,43,4,2,2025-05-16 15:44:53,,,0,0,3
3190,TCK-13190,20250604,48,7,2,2025-06-04 11:20:08,2025-06-05 08:14:44,20.91,1,0,
3191,TCK-13191,20250108,4,3,2,2025-01-08 01:42:05,2025-01-08 16:58:53,15.28,1,0,5
3192,TCK-13192,20260311,21,1,1,2026-03-11 02:26:04,,,0,0,5
3193,TCK-13193,20260611,50,5,2,2026-06-11 02:08:05,,,0,0,
3194,TCK-13194,20250717,49,3,3,2025-07-17 16:54:19,2025-07-18 00:18:19,7.4,1,1,
3195,TCK-13195,20250721,9,7,2,2025-07-21 21:59:13,2025-07-23 03:31:37,29.54,1,0,4
3196,TCK-13196,20260227,16,8,3,2026-02-27 11:20:46,2026-02-28 12:01:34,24.68,1,1,4
3197,TCK-13197,20260225,2,3,1,2026-02-25 06:48:05,2026-02-26 04:36:41,21.81,1,0,4
3198,TCK-13198,20250817,41,7,1,2025-08-17 00:09:12,2025-08-17 13:09:12,13.0,1,0,4
3199,TCK-13199,20250713,33,4,2,2025-07-13 10:58:40,2025-07-13 17:31:04,6.54,1,1,
3200,TCK-13200,20250116,18,8,2,2025-01-16 07:09:14,2025-01-16 16:08:38,8.99,1,1,3
3201,TCK-13201,20260701,9,3,2,2026-07-01 04:56:56,2026-07-01 12:38:56,7.7,1,1,
3202,TCK-13202,20260418,16,7,3,2026-04-18 18:16:38,,,0,0,5
3203,TCK-13203,20250709,21,3,1,2025-07-09 19:26:48,2025-07-10 09:20:12,13.89,1,0,5
3204,TCK-13204,20260316,41,4,3,2026-03-16 22:46:34,2026-03-18 17:36:58,42.84,1,0,
3205,TCK-13205,20250217,15,5,1,2025-02-17 13:16:01,2025-02-19 04:40:37,39.41,1,0,4
3206,TCK-13206,20251223,21,2,2,2025-12-23 19:43:42,2025-12-25 02:59:18,31.26,1,1,
3207,TCK-13207,20260509,11,7,3,2026-05-09 16:30:59,2026-05-10 16:20:11,23.82,1,0,
3208,TCK-13208,20250930,46,3,1,2025-09-30 12:15:29,2025-10-01 16:41:17,28.43,1,0,5
3209,TCK-13209,20250810,2,7,3,2025-08-10 04:12:20,2025-08-10 07:12:20,3.0,1,1,
3210,TCK-13210,20251124,40,1,1,2025-11-24 11:42:39,2025-11-25 19:04:51,31.37,1,0,4
3211,TCK-13211,20260103,13,8,3,2026-01-03 15:54:37,2026-01-04 01:36:37,9.7,1,1,5
3212,TCK-13212,20260408,47,3,2,2026-04-08 08:43:05,2026-04-08 18:54:29,10.19,1,1,4
3213,TCK-13213,20260625,14,8,1,2026-06-25 13:09:22,2026-06-25 17:57:22,4.8,1,1,
3214,TCK-13214,20251026,36,3,2,2025-10-26 23:54:10,2025-10-27 02:00:46,2.11,1,1,
3215,TCK-13215,20260106,3,1,3,2026-01-06 12:15:02,2026-01-07 00:00:38,11.76,1,1,4
3216,TCK-13216,20250523,36,5,3,2025-05-23 16:29:14,,,0,0,4
3217,TCK-13217,20260619,46,8,3,2026-06-19 16:12:05,2026-06-20 15:48:41,23.61,1,1,3
3218,TCK-13218,20250602,23,5,3,2025-06-02 05:00:30,2025-06-02 20:40:06,15.66,1,1,
3219,TCK-13219,20251030,36,8,1,2025-10-30 04:34:30,2025-10-30 17:07:30,12.55,1,1,3
3220,TCK-13220,20260317,45,8,3,2026-03-17 06:40:25,2026-03-18 11:54:13,29.23,1,1,5
3221,TCK-13221,20250120,44,6,1,2025-01-20 00:23:56,2025-01-20 02:17:56,1.9,1,1,4
3222,TCK-13222,20250512,9,5,3,2025-05-12 13:56:11,2025-05-13 16:18:23,26.37,1,0,
3223,TCK-13223,20250904,9,8,1,2025-09-04 10:02:09,2025-09-05 06:57:57,20.93,1,1,5
3224,TCK-13224,20251009,10,5,3,2025-10-09 06:29:21,2025-10-10 01:26:57,18.96,1,1,5
3225,TCK-13225,20250425,2,3,3,2025-04-25 13:45:25,2025-04-26 05:46:01,16.01,1,0,5
3226,TCK-13226,20251109,31,7,3,2025-11-09 00:15:13,,,0,0,3
3227,TCK-13227,20250120,5,5,2,2025-01-20 12:06:27,2025-01-21 05:38:15,17.53,1,1,4
3228,TCK-13228,20251206,48,5,2,2025-12-06 17:01:06,2025-12-07 03:45:30,10.74,1,1,3
3229,TCK-13229,20260613,11,7,3,2026-06-13 00:37:08,2026-06-13 20:05:20,19.47,1,0,4
3230,TCK-13230,20260302,37,7,3,2026-03-02 03:46:46,2026-03-03 14:42:34,34.93,1,0,5
3231,TCK-13231,20250908,45,6,1,2025-09-08 22:10:08,2025-09-10 20:31:44,46.36,1,1,4
3232,TCK-13232,20260401,42,4,2,2026-04-01 20:19:15,2026-04-02 14:16:51,17.96,1,1,4
3233,TCK-13233,20250628,26,5,2,2025-06-28 10:47:55,2025-06-29 02:14:19,15.44,1,1,
3234,TCK-13234,20250612,50,2,2,2025-06-12 10:20:32,2025-06-13 02:44:32,16.4,1,1,3
3235,TCK-13235,20250815,3,3,2,2025-08-15 02:28:17,2025-08-16 01:16:53,22.81,1,0,
3236,TCK-13236,20260103,17,4,1,2026-01-03 17:57:51,2026-01-04 08:08:39,14.18,1,1,
3237,TCK-13237,20250515,20,7,1,2025-05-15 05:38:57,2025-05-15 08:38:57,3.0,1,1,3
3238,TCK-13238,20260109,47,5,3,2026-01-09 19:56:11,2026-01-11 06:39:59,34.73,1,0,3
3239,TCK-13239,20250401,32,6,2,2025-04-01 03:43:12,2025-04-02 08:01:12,28.3,1,1,4
3240,TCK-13240,20260226,30,5,2,2026-02-26 04:28:55,2026-02-26 14:49:19,10.34,1,1,4
3241,TCK-13241,20260807,36,7,1,2026-08-07 11:33:36,2026-08-08 01:22:12,13.81,1,0,4
3242,TCK-13242,20250705,11,6,3,2025-07-05 03:49:13,2025-07-05 16:48:37,12.99,1,1,3
3243,TCK-13243,20251006,13,1,3,2025-10-06 14:27:43,2025-10-07 02:24:07,11.94,1,1,
3244,TCK-13244,20260523,44,4,1,2026-05-23 08:24:57,2026-05-24 09:36:57,25.2,1,1,4
3245,TCK-13245,20250510,39,8,3,2025-05-10 14:06:40,,,0,0,4
3246,TCK-13246,20260513,34,4,1,2026-05-13 23:34:56,2026-05-14 20:25:20,20.84,1,1,5
3247,TCK-13247,20250418,42,7,3,2025-04-18 17:49:49,2025-04-18 23:39:01,5.82,1,1,3
3248,TCK-13248,20260806,46,4,1,2026-08-06 00:41:00,2026-08-06 13:41:00,13.0,1,1,4
3249,TCK-13249,20260419,21,5,2,2026-04-19 21:57:41,2026-04-21 07:57:05,33.99,1,0,4
3250,TCK-13250,20250624,26,1,2,2025-06-24 23:27:08,2025-06-25 23:21:08,23.9,1,1,3
3251,TCK-13251,20260805,23,5,2,2026-08-05 03:44:25,2026-08-06 12:48:01,33.06,1,0,4
3252,TCK-13252,20251204,34,4,3,2025-12-04 20:40:45,,,0,0,5
3253,TCK-13253,20260810,46,8,3,2026-08-10 13:23:32,,,0,0,4
3254,TCK-13254,20260720,27,8,2,2026-07-20 02:24:30,2026-07-20 11:59:18,9.58,1,1,4
3255,TCK-13255,20250804,45,1,2,2025-08-04 01:28:41,2025-08-05 06:02:17,28.56,1,0,5
3256,TCK-13256,20250717,44,7,1,2025-07-17 10:42:01,2025-07-17 17:51:37,7.16,1,1,
3257,TCK-13257,20250610,38,4,2,2025-06-10 04:12:12,2025-06-10 12:55:24,8.72,1,1,4
3258,TCK-13258,20251215,38,4,2,2025-12-15 04:35:21,2025-12-16 06:31:45,25.94,1,1,
3259,TCK-13259,20251119,26,3,3,2025-11-19 06:10:29,2025-11-20 02:44:41,20.57,1,0,4
3260,TCK-13260,20250609,29,5,3,2025-06-09 08:38:44,2025-06-09 12:19:32,3.68,1,1,
3261,TCK-13261,20260509,18,3,1,2026-05-09 15:04:18,2026-05-09 16:36:42,1.54,1,1,3
3262,TCK-13262,20251219,24,6,2,2025-12-19 22:28:02,,,0,0,
3263,TCK-13263,20260427,8,1,2,2026-04-27 08:04:12,2026-04-27 16:19:12,8.25,1,1,5
3264,TCK-13264,20250424,26,5,2,2025-04-24 05:06:35,2025-04-25 14:07:47,33.02,1,0,3
3265,TCK-13265,20250115,44,3,2,2025-01-15 13:20:01,2025-01-15 17:26:37,4.11,1,1,5
3266,TCK-13266,20250831,42,3,3,2025-08-31 20:45:40,2025-09-01 07:51:40,11.1,1,1,4
3267,TCK-13267,20250105,43,6,1,2025-01-05 08:23:23,2025-01-06 17:34:47,33.19,1,1,
3268,TCK-13268,20251207,46,7,1,2025-12-07 13:00:31,2025-12-08 01:38:55,12.64,1,0,3
3269,TCK-13269,20250521,42,4,1,2025-05-21 15:26:54,,,0,0,3
3270,TCK-13270,20260225,44,1,2,2026-02-25 01:01:33,2026-02-25 19:03:57,18.04,1,1,3
3271,TCK-13271,20250118,37,3,2,2025-01-18 05:43:11,2025-01-18 13:31:47,7.81,1,1,4
3272,TCK-13272,20260414,7,1,2,2026-04-14 19:02:27,2026-04-15 15:48:39,20.77,1,1,4
3273,TCK-13273,20250626,7,6,3,2025-06-26 01:03:13,2025-06-26 22:11:37,21.14,1,1,
3274,TCK-13274,20250617,31,7,3,2025-06-17 03:24:11,2025-06-18 07:52:59,28.48,1,0,4
3275,TCK-13275,20250316,48,4,3,2025-03-16 23:38:10,2025-03-18 02:25:34,26.79,1,1,4
3276,TCK-13276,20250126,15,1,2,2025-01-26 15:05:10,2025-01-27 04:08:46,13.06,1,1,5
3277,TCK-13277,20250827,33,3,1,2025-08-27 20:29:28,2025-08-27 22:07:16,1.63,1,1,4
3278,TCK-13278,20260709,48,6,2,2026-07-09 17:56:28,2026-07-10 02:10:16,8.23,1,1,4
3279,TCK-13279,20260615,11,4,1,2026-06-15 22:47:47,2026-06-16 15:33:23,16.76,1,1,
3280,TCK-13280,20260721,37,3,2,2026-07-21 01:57:18,2026-07-21 17:10:30,15.22,1,0,3
3281,TCK-13281,20260518,18,3,3,2026-05-18 13:00:54,2026-05-19 16:48:54,27.8,1,0,2
3282,TCK-13282,20250921,10,5,2,2025-09-21 10:11:23,2025-09-21 15:49:47,5.64,1,1,4
3283,TCK-13283,20250925,35,8,3,2025-09-25 00:28:00,2025-09-25 15:57:24,15.49,1,1,3
3284,TCK-13284,20250224,50,8,2,2025-02-24 13:05:09,,,0,0,2
3285,TCK-13285,20250608,20,3,3,2025-06-08 12:33:03,2025-06-08 13:30:39,0.96,1,1,
3286,TCK-13286,20250314,44,3,2,2025-03-14 22:41:48,2025-03-15 19:14:48,20.55,1,0,4
3287,TCK-13287,20260613,42,8,1,2026-06-13 13:02:21,2026-06-14 04:28:09,15.43,1,1,
3288,TCK-13288,20260216,45,4,1,2026-02-16 12:19:30,,,0,0,3
3289,TCK-13289,20250528,5,6,3,2025-05-28 14:37:33,2025-05-29 14:26:09,23.81,1,1,4
3290,TCK-13290,20260105,36,5,1,2026-01-05 07:23:43,2026-01-06 12:23:07,28.99,1,0,
3291,TCK-13291,20250925,36,2,3,2025-09-25 17:01:33,2025-09-26 17:34:33,24.55,1,1,4
3292,TCK-13292,20260111,7,7,2,2026-01-11 05:02:30,2026-01-11 23:55:54,18.89,1,0,
3293,TCK-13293,20250301,19,1,2,2025-03-01 09:14:14,2025-03-01 16:40:02,7.43,1,1,4
3294,TCK-13294,20250605,45,7,2,2025-06-05 20:58:18,2025-06-06 10:18:06,13.33,1,0,
3295,TCK-13295,20250222,1,1,3,2025-02-22 21:30:03,2025-02-23 06:38:27,9.14,1,1,4
3296,TCK-13296,20250219,24,3,1,2025-02-19 04:22:42,2025-02-19 20:01:42,15.65,1,0,3
3297,TCK-13297,20250629,44,4,3,2025-06-29 01:05:00,,,0,0,2
3298,TCK-13298,20260430,40,8,2,2026-04-30 08:41:29,2026-04-30 13:40:53,4.99,1,1,3
3299,TCK-13299,20251126,28,4,3,2025-11-26 19:55:47,,,0,0,4
3300,TCK-13300,20250922,25,6,1,2025-09-22 21:41:10,2025-09-24 12:27:22,38.77,1,1,
3301,TCK-13301,20250805,23,5,1,2025-08-05 14:18:02,,,0,0,4
3302,TCK-13302,20250824,30,4,1,2025-08-24 14:50:27,2025-08-25 05:04:15,14.23,1,1,3
3303,TCK-13303,20250428,35,8,2,2025-04-28 23:43:57,2025-04-29 08:53:33,9.16,1,1,4
3304,TCK-13304,20251105,30,8,1,2025-11-05 19:42:02,2025-11-06 05:12:38,9.51,1,1,3
3305,TCK-13305,20250205,18,2,2,2025-02-05 16:03:13,,,0,0,3
3306,TCK-13306,20250216,19,7,1,2025-02-16 21:22:28,2025-02-17 08:21:16,10.98,1,0,5
3307,TCK-13307,20250922,12,7,1,2025-09-22 11:48:15,2025-09-24 01:38:39,37.84,1,0,
3308,TCK-13308,20250228,45,2,1,2025-02-28 22:33:23,2025-03-01 13:51:59,15.31,1,1,5
3309,TCK-13309,20260722,40,7,3,2026-07-22 21:46:20,2026-07-23 14:07:20,16.35,1,0,5
3310,TCK-13310,20250803,33,7,1,2025-08-03 01:52:42,2025-08-04 01:35:18,23.71,1,0,3
3311,TCK-13311,20250601,10,1,1,2025-06-01 21:54:26,2025-06-02 01:25:38,3.52,1,1,5
3312,TCK-13312,20251206,22,3,1,2025-12-06 09:34:52,2025-12-07 01:15:40,15.68,1,0,5
3313,TCK-13313,20250525,40,2,3,2025-05-25 02:54:48,2025-05-25 05:28:24,2.56,1,1,3
3314,TCK-13314,20260131,20,5,2,2026-01-31 00:18:11,2026-01-31 03:47:35,3.49,1,1,5
3315,TCK-13315,20250704,31,5,3,2025-07-04 02:16:27,2025-07-04 17:13:27,14.95,1,1,4
3316,TCK-13316,20250705,10,5,2,2025-07-05 13:28:55,,,0,0,4
3317,TCK-13317,20260622,35,8,3,2026-06-22 14:30:21,2026-06-23 04:34:33,14.07,1,1,5
3318,TCK-13318,20251012,16,5,1,2025-10-12 00:07:58,2025-10-13 13:49:22,37.69,1,0,4
3319,TCK-13319,20251203,1,4,2,2025-12-03 19:27:11,2025-12-03 20:16:59,0.83,1,1,5
3320,TCK-13320,20250913,25,4,2,2025-09-13 16:38:01,2025-09-14 23:30:49,30.88,1,1,3
3321,TCK-13321,20250906,39,5,2,2025-09-06 13:46:50,2025-09-06 18:51:02,5.07,1,1,
3322,TCK-13322,20260216,36,6,2,2026-02-16 04:45:08,2026-02-17 14:09:08,33.4,1,1,5
3323,TCK-13323,20260305,43,8,1,2026-03-05 10:39:16,2026-03-05 12:05:40,1.44,1,1,4
3324,TCK-13324,20250514,46,1,1,2025-05-14 14:40:59,2025-05-15 08:03:47,17.38,1,1,4
3325,TCK-13325,20260519,46,3,3,2026-05-19 02:34:26,2026-05-20 09:39:14,31.08,1,0,3
3326,TCK-13326,20250306,13,6,2,2025-03-06 03:08:40,2025-03-07 20:52:28,41.73,1,1,5
3327,TCK-13327,20260707,32,3,3,2026-07-07 01:57:25,2026-07-07 21:48:25,19.85,1,0,5
3328,TCK-13328,20260121,26,6,3,2026-01-21 07:22:27,2026-01-21 18:23:39,11.02,1,1,5
3329,TCK-13329,20260619,36,3,3,2026-06-19 05:21:08,2026-06-20 13:10:20,31.82,1,0,3
3330,TCK-13330,20250212,38,7,2,2025-02-12 10:53:39,2025-02-12 13:23:39,2.5,1,1,4
3331,TCK-13331,20260529,35,5,1,2026-05-29 05:44:53,2026-05-29 09:56:53,4.2,1,1,5
3332,TCK-13332,20250814,6,1,1,2025-08-14 21:10:52,2025-08-15 08:31:16,11.34,1,1,4
3333,TCK-13333,20250613,48,3,1,2025-06-13 00:13:55,2025-06-13 15:46:19,15.54,1,0,3
3334,TCK-13334,20260713,31,8,3,2026-07-13 12:08:27,,,0,0,4
3335,TCK-13335,20250528,31,6,1,2025-05-28 16:29:47,2025-05-29 19:48:23,27.31,1,1,
3336,TCK-13336,20250820,36,8,2,2025-08-20 08:28:05,,,0,0,
3337,TCK-13337,20250822,35,3,3,2025-08-22 07:17:40,2025-08-23 03:25:28,20.13,1,0,4
3338,TCK-13338,20251217,16,6,2,2025-12-17 13:11:12,,,0,0,
3339,TCK-13339,20250207,42,8,2,2025-02-07 01:16:21,2025-02-07 17:02:33,15.77,1,1,4
3340,TCK-13340,20260419,50,1,1,2026-04-19 07:47:40,2026-04-19 13:17:40,5.5,1,1,
3341,TCK-13341,20251116,2,6,2,2025-11-16 22:10:50,2025-11-17 19:21:02,21.17,1,1,2
3342,TCK-13342,20260618,27,6,2,2026-06-18 19:46:50,2026-06-19 16:57:02,21.17,1,1,5
3343,TCK-13343,20251028,3,8,3,2025-10-28 03:06:26,2025-10-28 07:35:50,4.49,1,1,
3344,TCK-13344,20260214,19,7,3,2026-02-14 20:29:14,2026-02-15 06:36:26,10.12,1,0,5
3345,TCK-13345,20260612,18,1,2,2026-06-12 21:59:57,2026-06-13 15:34:09,17.57,1,1,3
3346,TCK-13346,20250314,12,3,3,2025-03-14 22:10:18,2025-03-15 16:42:06,18.53,1,0,2
3347,TCK-13347,20260310,1,8,1,2026-03-10 05:15:43,2026-03-10 17:57:43,12.7,1,1,3
3348,TCK-13348,20251009,27,5,1,2025-10-09 01:31:26,2025-10-09 12:02:02,10.51,1,1,4
3349,TCK-13349,20250819,4,3,3,2025-08-19 07:36:32,2025-08-20 05:52:08,22.26,1,0,
3350,TCK-13350,20260120,49,8,1,2026-01-20 04:34:14,2026-01-20 08:08:26,3.57,1,1,5
3351,TCK-13351,20250118,35,2,1,2025-01-18 03:23:52,2025-01-18 07:57:28,4.56,1,1,4
3352,TCK-13352,20250513,2,7,2,2025-05-13 20:41:28,2025-05-14 01:53:28,5.2,1,1,4
3353,TCK-13353,20260318,39,7,2,2026-03-18 21:39:23,2026-03-20 07:34:35,33.92,1,0,3
3354,TCK-13354,20251218,37,8,2,2025-12-18 19:36:23,,,0,0,
3355,TCK-13355,20250903,42,6,2,2025-09-03 22:40:24,2025-09-04 15:56:00,17.26,1,1,
3356,TCK-13356,20260727,5,6,2,2026-07-27 07:39:22,,,0,0,4
3357,TCK-13357,20260111,43,3,3,2026-01-11 04:51:59,2026-01-11 06:17:47,1.43,1,1,4
3358,TCK-13358,20251117,26,3,1,2025-11-17 03:55:04,2025-11-17 21:05:52,17.18,1,0,4
3359,TCK-13359,20251030,19,6,2,2025-10-30 10:09:03,2025-11-01 01:42:39,39.56,1,1,
3360,TCK-13360,20260420,17,7,3,2026-04-20 06:01:32,2026-04-21 05:59:08,23.96,1,0,4
3361,TCK-13361,20250626,16,6,3,2025-06-26 23:59:05,2025-06-27 22:23:05,22.4,1,1,3
3362,TCK-13362,20250627,45,1,3,2025-06-27 18:12:49,2025-06-30 00:48:13,54.59,1,0,5
3363,TCK-13363,20250401,12,5,1,2025-04-01 17:57:02,2025-04-01 18:33:02,0.6,1,1,5
3364,TCK-13364,20250304,37,6,3,2025-03-04 22:01:18,,,0,0,5
3365,TCK-13365,20250831,9,5,1,2025-08-31 04:20:19,2025-09-01 20:53:55,40.56,1,0,
3366,TCK-13366,20250827,20,2,1,2025-08-27 08:51:32,2025-08-28 16:39:32,31.8,1,1,4
3367,TCK-13367,20260418,12,7,3,2026-04-18 13:34:26,2026-04-19 23:36:14,34.03,1,0,4
3368,TCK-13368,20250619,2,2,1,2025-06-19 19:05:56,2025-06-20 19:41:20,24.59,1,1,5
3369,TCK-13369,20251109,38,2,2,2025-11-09 17:02:10,2025-11-10 15:48:58,22.78,1,1,5
3370,TCK-13370,20260227,25,2,3,2026-02-27 09:51:23,2026-02-28 09:04:35,23.22,1,1,
3371,TCK-13371,20250206,37,2,3,2025-02-06 16:09:04,2025-02-07 14:54:40,22.76,1,1,5
3372,TCK-13372,20250605,29,4,1,2025-06-05 07:48:27,,,0,0,1
3373,TCK-13373,20250112,6,2,2,2025-01-12 20:13:44,2025-01-13 17:16:44,21.05,1,1,3
3374,TCK-13374,20251125,3,8,2,2025-11-25 00:07:15,2025-11-25 01:37:15,1.5,1,1,5
3375,TCK-13375,20260112,17,4,2,2026-01-12 13:01:31,2026-01-13 11:07:31,22.1,1,1,3
3376,TCK-13376,20260410,32,1,3,2026-04-10 11:48:45,2026-04-11 08:12:09,20.39,1,1,4
3377,TCK-13377,20250802,49,2,2,2025-08-02 03:25:01,,,0,0,4
3378,TCK-13378,20250226,42,2,1,2025-02-26 10:49:56,2025-02-26 14:55:20,4.09,1,1,
